reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
United States,2009,Import,Other,Macro Import (US$ Thousand),55471783.86,3.4629
United States,2009,Import,Animal,Micro Import (US$ Thousand),19189415.96,1.1979
United States,2009,Import,Chemicals,Micro Import (US$ Thousand),140964502.2,8.7999
United States,2009,Import,Food Products,Micro Import (US$ Thousand),41650023.77,2.6
United States,2009,Import,Footwear,Micro Import (US$ Thousand),21413705.89,1.3368
United States,2009,Import,Fuels,Micro Import (US$ Thousand),279146202.7,17.426
United States,2009,Import,Hides and Skins,Micro Import (US$ Thousand),9279271.649,0.5793
United States,2009,Import,Mach and Elec,Micro Import (US$ Thousand),425182842.9,26.5425
United States,2009,Import,Metals,Micro Import (US$ Thousand),74901925.07,4.6758
United States,2009,Import,Minerals,Micro Import (US$ Thousand),5287679.142,0.3301
United States,2009,Import,Miscellaneous,Micro Import (US$ Thousand),182349112.1,11.3833
United States,2009,Import,Plastic or Rubber,Micro Import (US$ Thousand),46341398.99,2.8929
United States,2009,Import,Stone and Glass,Micro Import (US$ Thousand),50300690.35,3.1401
United States,2009,Import,Textiles and Clothing,Micro Import (US$ Thousand),86739764.03,5.4148
United States,2009,Import,Transportation,Micro Import (US$ Thousand),154440835.4,9.6411
United States,2009,Import,Vegetable,Micro Import (US$ Thousand),31348454.89,1.957
United States,2009,Import,Wood,Micro Import (US$ Thousand),33359990.11,2.0825
United States,2010,Export,  All Products,Export (US$ Thousand),1278099187,100
United States,2010,Export, Capital goods,Macro Export (US$ Thousand),445798520.9,34.8798
United States,2010,Export, Consumer goods,Macro Export (US$ Thousand),308042046,24.1016
United States,2010,Export, Intermediate goods,Macro Export (US$ Thousand),276574795.3,21.6395
United States,2010,Export, Raw materials,Macro Export (US$ Thousand),135180763.6,10.5767
United States,2010,Export,Other,Macro Export (US$ Thousand),112503061.7,8.8024
United States,2010,Export,Animal,Micro Export (US$ Thousand),20859859.18,1.6321
United States,2010,Export,Chemicals,Micro Export (US$ Thousand),148785110.8,11.6411
United States,2010,Export,Food Products,Micro Export (US$ Thousand),31902924.4,2.4961
United States,2010,Export,Footwear,Micro Export (US$ Thousand),1416812.626,0.1109
United States,2010,Export,Fuels,Micro Export (US$ Thousand),81692031.85,6.3917
United States,2010,Export,Hides and Skins,Micro Export (US$ Thousand),4408929.506,0.345
United States,2010,Export,Mach and Elec,Micro Export (US$ Thousand),334532591.7,26.1742
United States,2010,Export,Metals,Micro Export (US$ Thousand),67436941.08,5.2763
United States,2010,Export,Minerals,Micro Export (US$ Thousand),7823447.927,0.6121
United States,2010,Export,Miscellaneous,Micro Export (US$ Thousand),215120296.5,16.8313
United States,2010,Export,Plastic or Rubber,Micro Export (US$ Thousand),66075807.83,5.1698
United States,2010,Export,Stone and Glass,Micro Export (US$ Thousand),61093250.5,4.78
United States,2010,Export,Textiles and Clothing,Micro Export (US$ Thousand),23590280.8,1.8457
United States,2010,Export,Transportation,Micro Export (US$ Thousand),111977185.3,8.7612
United States,2010,Export,Vegetable,Micro Export (US$ Thousand),63841685.28,4.995
United States,2010,Export,Wood,Micro Export (US$ Thousand),37542032.13,2.9373
United States,2010,Import,  All Products,Import (US$ Thousand),1968259901,100
United States,2010,Import, Capital goods,Macro Import (US$ Thousand),578657216.9,29.3994
United States,2010,Import, Consumer goods,Macro Import (US$ Thousand),708671316.6,36.005
United States,2010,Import, Intermediate goods,Macro Import (US$ Thousand),293434800.5,14.9083
United States,2010,Import, Raw materials,Macro Import (US$ Thousand),331162473.6,16.8251
United States,2010,Import,Other,Macro Import (US$ Thousand),56334093.33,2.8622
United States,2010,Import,Animal,Micro Import (US$ Thousand),21471926.25,1.0909
United States,2010,Import,Chemicals,Micro Import (US$ Thousand),159947966.8,8.1264
United States,2010,Import,Food Products,Micro Import (US$ Thousand),45901235.2,2.3321
United States,2010,Import,Footwear,Micro Import (US$ Thousand),25820469.21,1.3118
United States,2010,Import,Fuels,Micro Import (US$ Thousand),364169509.5,18.5021
United States,2010,Import,Hides and Skins,Micro Import (US$ Thousand),11455852.45,0.582
United States,2010,Import,Mach and Elec,Micro Import (US$ Thousand),518240503.1,26.3299
United States,2010,Import,Metals,Micro Import (US$ Thousand),98507129.61,5.0048
United States,2010,Import,Minerals,Micro Import (US$ Thousand),6229133.437,0.3165
United States,2010,Import,Miscellaneous,Micro Import (US$ Thousand),206367877.9,10.4848
United States,2010,Import,Plastic or Rubber,Micro Import (US$ Thousand),60072328.74,3.0521
United States,2010,Import,Stone and Glass,Micro Import (US$ Thousand),68719801.95,3.4914
United States,2010,Import,Textiles and Clothing,Micro Import (US$ Thousand),99885715.52,5.0748
United States,2010,Import,Transportation,Micro Import (US$ Thousand),208028241.9,10.5691
United States,2010,Import,Vegetable,Micro Import (US$ Thousand),35497324.19,1.8035
United States,2010,Import,Wood,Micro Import (US$ Thousand),37944885.32,1.9278
United States,2011,Export,  All Products,Export (US$ Thousand),1481682202,100
United States,2011,Export, Capital goods,Macro Export (US$ Thousand),492760971.7,33.2569
United States,2011,Export, Consumer goods,Macro Export (US$ Thousand),376012368.9,25.3774
United States,2011,Export, Intermediate goods,Macro Export (US$ Thousand),328087714.2,22.1429
United States,2011,Export, Raw materials,Macro Export (US$ Thousand),164758978.3,11.1197
United States,2011,Export,Other,Macro Export (US$ Thousand),120062168.7,8.1031
United States,2011,Export,Animal,Micro Export (US$ Thousand),26434087.61,1.7841
United States,2011,Export,Chemicals,Micro Export (US$ Thousand),160228419.3,10.814
United States,2011,Export,Food Products,Micro Export (US$ Thousand),37842566.59,2.554
United States,2011,Export,Footwear,Micro Export (US$ Thousand),1655936.445,0.1118
United States,2011,Export,Fuels,Micro Export (US$ Thousand),130566667.7,8.8121
United States,2011,Export,Hides and Skins,Micro Export (US$ Thousand),5114758.083,0.3452
United States,2011,Export,Mach and Elec,Micro Export (US$ Thousand),365122646.8,24.6424
United States,2011,Export,Metals,Micro Export (US$ Thousand),81632765.09,5.5095
United States,2011,Export,Minerals,Micro Export (US$ Thousand),10201933.91,0.6885
United States,2011,Export,Miscellaneous,Micro Export (US$ Thousand),229990085.7,15.5222
United States,2011,Export,Plastic or Rubber,Micro Export (US$ Thousand),73995193.5,4.994
United States,2011,Export,Stone and Glass,Micro Export (US$ Thousand),82033802.2,5.5365
United States,2011,Export,Textiles and Clothing,Micro Export (US$ Thousand),28732525.78,1.9392
United States,2011,Export,Transportation,Micro Export (US$ Thousand),133288978.3,8.9958
United States,2011,Export,Vegetable,Micro Export (US$ Thousand),74074599.34,4.9994
United States,2011,Export,Wood,Micro Export (US$ Thousand),40767235.42,2.7514
United States,2011,Import,  All Products,Import (US$ Thousand),2263619063,100
United States,2011,Import, Capital goods,Macro Import (US$ Thousand),659369660.8,29.129
United States,2011,Import, Consumer goods,Macro Import (US$ Thousand),770067195.7,34.0193
United States,2011,Import, Intermediate goods,Macro Import (US$ Thousand),352661051.6,15.5795
United States,2011,Import, Raw materials,Macro Import (US$ Thousand),420683085.3,18.5845
United States,2011,Import,Other,Macro Import (US$ Thousand),60838069.4,2.6877
United States,2011,Import,Animal,Micro Import (US$ Thousand),23807966.36,1.0518
United States,2011,Import,Chemicals,Micro Import (US$ Thousand),182138820.4,8.0464
United States,2011,Import,Food Products,Micro Import (US$ Thousand),52622149.68,2.3247
United States,2011,Import,Footwear,Micro Import (US$ Thousand),28199953.29,1.2458
United States,2011,Import,Fuels,Micro Import (US$ Thousand),462775842.2,20.4441
United States,2011,Import,Hides and Skins,Micro Import (US$ Thousand),12729742.69,0.5624
United States,2011,Import,Mach and Elec,Micro Import (US$ Thousand),577556127.4,25.5147
United States,2011,Import,Metals,Micro Import (US$ Thousand),119042063,5.2589
United States,2011,Import,Minerals,Micro Import (US$ Thousand),7645506.979,0.3378
United States,2011,Import,Miscellaneous,Micro Import (US$ Thousand),219548875.4,9.699
United States,2011,Import,Plastic or Rubber,Micro Import (US$ Thousand),70882770.79,3.1314
United States,2011,Import,Stone and Glass,Micro Import (US$ Thousand),84294937.07,3.7239
United States,2011,Import,Textiles and Clothing,Micro Import (US$ Thousand),108000722.2,4.7712
United States,2011,Import,Transportation,Micro Import (US$ Thousand),230994327.8,10.2046
United States,2011,Import,Vegetable,Micro Import (US$ Thousand),45012914.13,1.9885
United States,2011,Import,Wood,Micro Import (US$ Thousand),38366343.5,1.6949
United States,2012,Export,  All Products,Export (US$ Thousand),1544932014,100
United States,2012,Export, Capital goods,Macro Export (US$ Thousand),518805162.6,33.5811
United States,2012,Export, Consumer goods,Macro Export (US$ Thousand),404361659.6,26.1734
United States,2012,Export, Intermediate goods,Macro Export (US$ Thousand),328017052.7,21.2318
United States,2012,Export, Raw materials,Macro Export (US$ Thousand),158800074.4,10.2788
United States,2012,Export,Other,Macro Export (US$ Thousand),134948064.9,8.7349
United States,2012,Export,Animal,Micro Export (US$ Thousand),27457874.36,1.7773
United States,2012,Export,Chemicals,Micro Export (US$ Thousand),161854278.8,10.4765
United States,2012,Export,Food Products,Micro Export (US$ Thousand),40453409.37,2.6185
United States,2012,Export,Footwear,Micro Export (US$ Thousand),1748197.901,0.1132
United States,2012,Export,Fuels,Micro Export (US$ Thousand),137332528.7,8.8892
United States,2012,Export,Hides and Skins,Micro Export (US$ Thousand),5387349.247,0.3487
United States,2012,Export,Mach and Elec,Micro Export (US$ Thousand),371514322.5,24.0473
United States,2012,Export,Metals,Micro Export (US$ Thousand),81982126.34,5.3065
United States,2012,Export,Minerals,Micro Export (US$ Thousand),9636594.854,0.6238
United States,2012,Export,Miscellaneous,Micro Export (US$ Thousand),256846612.4,16.6251
United States,2012,Export,Plastic or Rubber,Micro Export (US$ Thousand),75065072.03,4.8588
United States,2012,Export,Stone and Glass,Micro Export (US$ Thousand),82460011.28,5.3375
United States,2012,Export,Textiles and Clothing,Micro Export (US$ Thousand),26579001.68,1.7204
United States,2012,Export,Transportation,Micro Export (US$ Thousand),150590800.9,9.7474
United States,2012,Export,Vegetable,Micro Export (US$ Thousand),76186804.7,4.9314
United States,2012,Export,Wood,Micro Export (US$ Thousand),39837029.43,2.5786
United States,2012,Import,  All Products,Import (US$ Thousand),2274461871,100
United States,2012,Import, Capital goods,Macro Import (US$ Thousand),693632693.5,30.4966
United States,2012,Import, Consumer goods,Macro Import (US$ Thousand),779461663,34.2702
United States,2012,Import, Intermediate goods,Macro Import (US$ Thousand),342837046.1,15.0733
United States,2012,Import, Raw materials,Macro Import (US$ Thousand),392269099.8,17.2467
United States,2012,Import,Other,Macro Import (US$ Thousand),66261368.46,2.9132
United States,2012,Import,Animal,Micro Import (US$ Thousand),23845676.92,1.0484
United States,2012,Import,Chemicals,Micro Import (US$ Thousand),174231552.1,7.6603
United States,2012,Import,Food Products,Micro Import (US$ Thousand),53167178.13,2.3376
United States,2012,Import,Footwear,Micro Import (US$ Thousand),28248056.47,1.242
United States,2012,Import,Fuels,Micro Import (US$ Thousand),423991873.3,18.6414
United States,2012,Import,Hides and Skins,Micro Import (US$ Thousand),13193991.19,0.5801
United States,2012,Import,Mach and Elec,Micro Import (US$ Thousand),594949277.4,26.1578
United States,2012,Import,Metals,Micro Import (US$ Thousand),119782525.5,5.2664
United States,2012,Import,Minerals,Micro Import (US$ Thousand),6751110.693,0.2968
United States,2012,Import,Miscellaneous,Micro Import (US$ Thousand),232142459.7,10.2065
United States,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),70922011.73,3.1182
United States,2012,Import,Stone and Glass,Micro Import (US$ Thousand),79222140.45,3.4831
United States,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),103613533.8,4.5555
United States,2012,Import,Transportation,Micro Import (US$ Thousand),268091648.3,11.787
United States,2012,Import,Vegetable,Micro Import (US$ Thousand),45100920.67,1.9829
United States,2012,Import,Wood,Micro Import (US$ Thousand),37207914.52,1.6359
United States,2013,Export,  All Products,Export (US$ Thousand),1577587252,100
United States,2013,Export, Capital goods,Macro Export (US$ Thousand),519829224.3,32.9509
United States,2013,Export, Consumer goods,Macro Export (US$ Thousand),427244980.3,27.0822
United States,2013,Export, Intermediate goods,Macro Export (US$ Thousand),329394978.2,20.8797
United States,2013,Export, Raw materials,Macro Export (US$ Thousand),153991587.5,9.7612
United States,2013,Export,Other,Macro Export (US$ Thousand),147126482.2,9.326
United States,2013,Export,Animal,Micro Export (US$ Thousand),29225004.25,1.8525
United States,2013,Export,Chemicals,Micro Export (US$ Thousand),162871544.1,10.3241
United States,2013,Export,Food Products,Micro Export (US$ Thousand),44489208.3,2.8201
United States,2013,Export,Footwear,Micro Export (US$ Thousand),1805563.935,0.1145
United States,2013,Export,Fuels,Micro Export (US$ Thousand),148872444.5,9.4367
United States,2013,Export,Hides and Skins,Micro Export (US$ Thousand),6104173.51,0.3869
United States,2013,Export,Mach and Elec,Micro Export (US$ Thousand),372716533.3,23.6257
United States,2013,Export,Metals,Micro Export (US$ Thousand),79569178.93,5.0437
United States,2013,Export,Minerals,Micro Export (US$ Thousand),9917605.268,0.6287
United States,2013,Export,Miscellaneous,Micro Export (US$ Thousand),271546420.2,17.2128
United States,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),76125373.57,4.8254
United States,2013,Export,Stone and Glass,Micro Export (US$ Thousand),82521696.3,5.2309
United States,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),26794790.83,1.6985
United States,2013,Export,Transportation,Micro Export (US$ Thousand),150544800.1,9.5427
United States,2013,Export,Vegetable,Micro Export (US$ Thousand),73667521.5,4.6696
United States,2013,Export,Wood,Micro Export (US$ Thousand),40815393.94,2.5872
United States,2013,Import,  All Products,Import (US$ Thousand),2265911268,100
United States,2013,Import, Capital goods,Macro Import (US$ Thousand),708152495,31.2524
United States,2013,Import, Consumer goods,Macro Import (US$ Thousand),797359866.9,35.1894
United States,2013,Import, Intermediate goods,Macro Import (US$ Thousand),340072535.4,15.0082
United States,2013,Import, Raw materials,Macro Import (US$ Thousand),350020354.6,15.4472
United States,2013,Import,Other,Macro Import (US$ Thousand),70306016.19,3.1028
United States,2013,Import,Animal,Micro Import (US$ Thousand),25571019.27,1.1285
United States,2013,Import,Chemicals,Micro Import (US$ Thousand),172603052.1,7.6174
United States,2013,Import,Food Products,Micro Import (US$ Thousand),54145248.07,2.3896
United States,2013,Import,Footwear,Micro Import (US$ Thousand),29057817.39,1.2824
United States,2013,Import,Fuels,Micro Import (US$ Thousand),379894747.6,16.7656
United States,2013,Import,Hides and Skins,Micro Import (US$ Thousand),14000672.4,0.6179
United States,2013,Import,Mach and Elec,Micro Import (US$ Thousand),599843989,26.4725
United States,2013,Import,Metals,Micro Import (US$ Thousand),113191750.1,4.9954
United States,2013,Import,Minerals,Micro Import (US$ Thousand),6086305.961,0.2686
United States,2013,Import,Miscellaneous,Micro Import (US$ Thousand),242423682.5,10.6987
United States,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),71892577.49,3.1728
United States,2013,Import,Stone and Glass,Micro Import (US$ Thousand),81845369.63,3.612
United States,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),107642000,4.7505
United States,2013,Import,Transportation,Micro Import (US$ Thousand),281853432.9,12.4389
United States,2013,Import,Vegetable,Micro Import (US$ Thousand),45731701.67,2.0182
United States,2013,Import,Wood,Micro Import (US$ Thousand),40127901.96,1.7709
United States,2014,Export,  All Products,Export (US$ Thousand),1619742864,100
United States,2014,Export, Capital goods,Macro Export (US$ Thousand),536096701.8,33.0976
United States,2014,Export, Consumer goods,Macro Export (US$ Thousand),442287780.8,27.306
United States,2014,Export, Intermediate goods,Macro Export (US$ Thousand),322180791.8,19.8909
United States,2014,Export, Raw materials,Macro Export (US$ Thousand),162869318.4,10.0553
United States,2014,Export,Other,Macro Export (US$ Thousand),156308271,9.6502
United States,2014,Export,Animal,Micro Export (US$ Thousand),31172813.06,1.9246
United States,2014,Export,Chemicals,Micro Export (US$ Thousand),163827048.2,10.1144
United States,2014,Export,Food Products,Micro Export (US$ Thousand),45976221.8,2.8385
United States,2014,Export,Footwear,Micro Export (US$ Thousand),1888768.555,0.1166
United States,2014,Export,Fuels,Micro Export (US$ Thousand),155608248.1,9.607
United States,2014,Export,Hides and Skins,Micro Export (US$ Thousand),6042008.238,0.373
United States,2014,Export,Mach and Elec,Micro Export (US$ Thousand),384130714,23.7155
United States,2014,Export,Metals,Micro Export (US$ Thousand),78916120.44,4.8721
United States,2014,Export,Minerals,Micro Export (US$ Thousand),11218752.32,0.6926
United States,2014,Export,Miscellaneous,Micro Export (US$ Thousand),285865552.1,17.6488
United States,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),78350750.91,4.8372
United States,2014,Export,Stone and Glass,Micro Export (US$ Thousand),75632397.81,4.6694
United States,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),26221528.24,1.6189
United States,2014,Export,Transportation,Micro Export (US$ Thousand),155532120.2,9.6023
United States,2014,Export,Vegetable,Micro Export (US$ Thousand),78192796.6,4.8275
United States,2014,Export,Wood,Micro Export (US$ Thousand),41167023.18,2.5416
United States,2014,Import,  All Products,Import (US$ Thousand),2410855476,100
United States,2014,Import, Capital goods,Macro Import (US$ Thousand),771189051.7,31.9882
United States,2014,Import, Consumer goods,Macro Import (US$ Thousand),850923701,35.2955
United States,2014,Import, Intermediate goods,Macro Import (US$ Thousand),373263573.6,15.4826
United States,2014,Import, Raw materials,Macro Import (US$ Thousand),341332380.9,14.1581
United States,2014,Import,Other,Macro Import (US$ Thousand),74146769.05,3.0756
United States,2014,Import,Animal,Micro Import (US$ Thousand),32419377.52,1.3447
United States,2014,Import,Chemicals,Micro Import (US$ Thousand),186448925.3,7.7337
United States,2014,Import,Food Products,Micro Import (US$ Thousand),58200628.29,2.4141
United States,2014,Import,Footwear,Micro Import (US$ Thousand),31663353.42,1.3134
United States,2014,Import,Fuels,Micro Import (US$ Thousand),358259446.9,14.8603
United States,2014,Import,Hides and Skins,Micro Import (US$ Thousand),15192788.91,0.6302
United States,2014,Import,Mach and Elec,Micro Import (US$ Thousand),645216542.5,26.763
United States,2014,Import,Metals,Micro Import (US$ Thousand),133022216,5.5176
United States,2014,Import,Minerals,Micro Import (US$ Thousand),7365837.378,0.3055
United States,2014,Import,Miscellaneous,Micro Import (US$ Thousand),264536809.5,10.9727
United States,2014,Import,Plastic or Rubber,Micro Import (US$ Thousand),79434791.19,3.2949
United States,2014,Import,Stone and Glass,Micro Import (US$ Thousand),85122862.08,3.5308
United States,2014,Import,Textiles and Clothing,Micro Import (US$ Thousand),115016618.8,4.7708
United States,2014,Import,Transportation,Micro Import (US$ Thousand),303418339.5,12.5855
United States,2014,Import,Vegetable,Micro Import (US$ Thousand),50954827.76,2.1136
United States,2014,Import,Wood,Micro Import (US$ Thousand),44582111.25,1.8492
United States,2015,Export,  All Products,Export (US$ Thousand),1501845864,100
United States,2015,Export, Capital goods,Macro Export (US$ Thousand),517758977.4,34.4748
United States,2015,Export, Consumer goods,Macro Export (US$ Thousand),388367792.7,25.8594
United States,2015,Export, Intermediate goods,Macro Export (US$ Thousand),298377592.3,19.8674
United States,2015,Export, Raw materials,Macro Export (US$ Thousand),136449466.7,9.0855
United States,2015,Export,Other,Macro Export (US$ Thousand),160892034.8,10.7129
United States,2015,Export,Animal,Micro Export (US$ Thousand),25703146.72,1.7114
United States,2015,Export,Chemicals,Micro Export (US$ Thousand),161203364.9,10.7337
United States,2015,Export,Food Products,Micro Export (US$ Thousand),45066872.55,3.0008
United States,2015,Export,Footwear,Micro Export (US$ Thousand),1934197.33,0.1288
United States,2015,Export,Fuels,Micro Export (US$ Thousand),104105881.8,6.9319
United States,2015,Export,Hides and Skins,Micro Export (US$ Thousand),5404755.681,0.3599
United States,2015,Export,Mach and Elec,Micro Export (US$ Thousand),367246820.7,24.453
United States,2015,Export,Metals,Micro Export (US$ Thousand),68679440.84,4.573
United States,2015,Export,Minerals,Micro Export (US$ Thousand),9489882.147,0.6319
United States,2015,Export,Miscellaneous,Micro Export (US$ Thousand),290291524.1,19.329
United States,2015,Export,Plastic or Rubber,Micro Export (US$ Thousand),74344870.04,4.9502
United States,2015,Export,Stone and Glass,Micro Export (US$ Thousand),69475989.19,4.626
United States,2015,Export,Textiles and Clothing,Micro Export (US$ Thousand),24966497.71,1.6624
United States,2015,Export,Transportation,Micro Export (US$ Thousand),146887874.6,9.7805
United States,2015,Export,Vegetable,Micro Export (US$ Thousand),67976108.05,4.5262
United States,2015,Export,Wood,Micro Export (US$ Thousand),39068637.53,2.6014
United States,2015,Import,  All Products,Import (US$ Thousand),2313424569,100
United States,2015,Import, Capital goods,Macro Import (US$ Thousand),794043557.6,34.3233
United States,2015,Import, Consumer goods,Macro Import (US$ Thousand),862734522.9,37.2925
United States,2015,Import, Intermediate goods,Macro Import (US$ Thousand),355394353.9,15.3623
United States,2015,Import, Raw materials,Macro Import (US$ Thousand),216179067.1,9.3445
United States,2015,Import,Other,Macro Import (US$ Thousand),85073067.92,3.6774
United States,2015,Import,Animal,Micro Import (US$ Thousand),32077813.71,1.3866
United States,2015,Import,Chemicals,Micro Import (US$ Thousand),196449944.9,8.4917
United States,2015,Import,Food Products,Micro Import (US$ Thousand),59858682.19,2.5874
United States,2015,Import,Footwear,Micro Import (US$ Thousand),33950900.72,1.4676
United States,2015,Import,Fuels,Micro Import (US$ Thousand),200696083.6,8.6753
United States,2015,Import,Hides and Skins,Micro Import (US$ Thousand),15725807.16,0.6798
United States,2015,Import,Mach and Elec,Micro Import (US$ Thousand),660007998.6,28.5295
United States,2015,Import,Metals,Micro Import (US$ Thousand),122741143.4,5.3056
United States,2015,Import,Minerals,Micro Import (US$ Thousand),6683513.147,0.2889
United States,2015,Import,Miscellaneous,Micro Import (US$ Thousand),286412139.9,12.3804
United States,2015,Import,Plastic or Rubber,Micro Import (US$ Thousand),78440360.53,3.3907
United States,2015,Import,Stone and Glass,Micro Import (US$ Thousand),80425779.25,3.4765
United States,2015,Import,Textiles and Clothing,Micro Import (US$ Thousand),119732389,5.1755
United States,2015,Import,Transportation,Micro Import (US$ Thousand),324778180.2,14.0388
